group,die_index,image_path
D,70,../bueschelquinare_preprocessed/obverse/D/3231_a_cropped_graymasked.png
D,23,../bueschelquinare_preprocessed/obverse/D/3132_a_cropped_graymasked.png
D,25,../bueschelquinare_preprocessed/obverse/D/3295_a_cropped_graymasked.png
D,33,../bueschelquinare_preprocessed/obverse/D/3235_a_cropped_graymasked.png
D,38,../bueschelquinare_preprocessed/obverse/D/3319_a_cropped_graymasked.png
D,39,../bueschelquinare_preprocessed/obverse/D/189_a_cropped_graymasked.png
D,0,../bueschelquinare_preprocessed/obverse/D/3945_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/239_a_cropped_graymasked.png
D,1,../bueschelquinare_preprocessed/obverse/D/3278_a_cropped_graymasked.png
D,23,../bueschelquinare_preprocessed/obverse/D/3291_a_cropped_graymasked.png
D,1,../bueschelquinare_preprocessed/obverse/D/3356_a_cropped_graymasked.png
D,23,../bueschelquinare_preprocessed/obverse/D/3282_a_cropped_graymasked.png
D,43,../bueschelquinare_preprocessed/obverse/D/252_a_cropped_graymasked.png
D,67,../bueschelquinare_preprocessed/obverse/D/212_a_cropped_graymasked.png
D,32,../bueschelquinare_preprocessed/obverse/D/2658_a_cropped_graymasked.png
D,23,../bueschelquinare_preprocessed/obverse/D/3300_a_cropped_graymasked.png
D,15,../bueschelquinare_preprocessed/obverse/D/3984_a_cropped_graymasked.png
D,73,../bueschelquinare_preprocessed/obverse/D/221_a_cropped_graymasked.png
D,26,../bueschelquinare_preprocessed/obverse/D/3225_a_cropped_graymasked.png
D,5,../bueschelquinare_preprocessed/obverse/D/292_a_cropped_graymasked.png
D,7,../bueschelquinare_preprocessed/obverse/D/3306_a_cropped_graymasked.png
D,13,../bueschelquinare_preprocessed/obverse/D/3250_a_cropped_graymasked.png
D,72,../bueschelquinare_preprocessed/obverse/D/3126_a_cropped_graymasked.png
D,10,../bueschelquinare_preprocessed/obverse/D/194_a_cropped_graymasked.png
D,75,../bueschelquinare_preprocessed/obverse/D/2525_a_cropped_graymasked.png
D,17,../bueschelquinare_preprocessed/obverse/D/3347_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3462_a_cropped_graymasked.png
E,55,../bueschelquinare_preprocessed/obverse/E/3188_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/3159_a_cropped_graymasked.png
E,72,../bueschelquinare_preprocessed/obverse/E/3412_a_cropped_graymasked.png
E,41,../bueschelquinare_preprocessed/obverse/E/2845_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3094_a_cropped_graymasked.png
E,72,../bueschelquinare_preprocessed/obverse/E/2850_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3104_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3561_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/3551_a_cropped_graymasked.png
E,55,../bueschelquinare_preprocessed/obverse/E/2956_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3472_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3376_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/3553_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/2349_a_cropped_graymasked.png
E,38,../bueschelquinare_preprocessed/obverse/E/3098_a_cropped_graymasked.png
E,23,../bueschelquinare_preprocessed/obverse/E/3254_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3433_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3095_a_cropped_graymasked.png
E,59,../bueschelquinare_preprocessed/obverse/E/2860_a_cropped_graymasked.png
E,47,../bueschelquinare_preprocessed/obverse/E/2367_a_cropped_graymasked.png
E,72,../bueschelquinare_preprocessed/obverse/E/2919_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/3169_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/3453_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/3406_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3416_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/2506_a_cropped_graymasked.png
E,40,../bueschelquinare_preprocessed/obverse/E/2365_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3457_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3151_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3400_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3202_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/2222_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/2880_a_cropped_graymasked.png
E,64,../bueschelquinare_preprocessed/obverse/E/2742_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/264_a_cropped_graymasked.png
E,24,../bueschelquinare_preprocessed/obverse/E/3450_a_cropped_graymasked.png
E,38,../bueschelquinare_preprocessed/obverse/E/2413_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3403_a_cropped_graymasked.png
E,72,../bueschelquinare_preprocessed/obverse/E/2843_a_cropped_graymasked.png
E,64,../bueschelquinare_preprocessed/obverse/E/2646_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3377_a_cropped_graymasked.png
E,54,../bueschelquinare_preprocessed/obverse/E/2822_a_cropped_graymasked.png
E,20,../bueschelquinare_preprocessed/obverse/E/3458_a_cropped_graymasked.png
E,50,../bueschelquinare_preprocessed/obverse/E/3386_a_cropped_graymasked.png
E,58,../bueschelquinare_preprocessed/obverse/E/3183_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/2717_a_cropped_graymasked.png
E,67,../bueschelquinare_preprocessed/obverse/E/3117_a_cropped_graymasked.png
E,48,../bueschelquinare_preprocessed/obverse/E/308_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/3452_a_cropped_graymasked.png
E,38,../bueschelquinare_preprocessed/obverse/E/3409_a_cropped_graymasked.png
E,73,../bueschelquinare_preprocessed/obverse/E/2913_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/3554_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/2372_a_cropped_graymasked.png
E,47,../bueschelquinare_preprocessed/obverse/E/3407_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3421_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/3573_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/283_a_cropped_graymasked.png
E,10,../bueschelquinare_preprocessed/obverse/E/3372_a_cropped_graymasked.png
E,19,../bueschelquinare_preprocessed/obverse/E/3567_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3397_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/3367_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3371_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3455_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/2487_a_cropped_graymasked.png
E,7,../bueschelquinare_preprocessed/obverse/E/2558_a_cropped_graymasked.png
E,64,../bueschelquinare_preprocessed/obverse/E/2827_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3460_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/3384_a_cropped_graymasked.png
E,10,../bueschelquinare_preprocessed/obverse/E/3365_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3103_a_cropped_graymasked.png
E,47,../bueschelquinare_preprocessed/obverse/E/3097_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/2512_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/2246_a_cropped_graymasked.png
E,44,../bueschelquinare_preprocessed/obverse/E/2350_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/3436_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3380_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3392_a_cropped_graymasked.png
E,69,../bueschelquinare_preprocessed/obverse/E/3382_a_cropped_graymasked.png
E,1,../bueschelquinare_preprocessed/obverse/E/3565_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/3379_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/3374_a_cropped_graymasked.png
E,73,../bueschelquinare_preprocessed/obverse/E/3464_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3105_a_cropped_graymasked.png
E,58,../bueschelquinare_preprocessed/obverse/E/3399_a_cropped_graymasked.png
E,38,../bueschelquinare_preprocessed/obverse/E/3100_a_cropped_graymasked.png
E,75,../bueschelquinare_preprocessed/obverse/E/3560_a_cropped_graymasked.png
E,38,../bueschelquinare_preprocessed/obverse/E/2511_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/2241_a_cropped_graymasked.png
E,10,../bueschelquinare_preprocessed/obverse/E/3463_a_cropped_graymasked.png
E,75,../bueschelquinare_preprocessed/obverse/E/3577_a_cropped_graymasked.png
E,73,../bueschelquinare_preprocessed/obverse/E/3364_a_cropped_graymasked.png
E,45,../bueschelquinare_preprocessed/obverse/E/272_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/2390_a_cropped_graymasked.png
E,53,../bueschelquinare_preprocessed/obverse/E/2751_a_cropped_graymasked.png
E,71,../bueschelquinare_preprocessed/obverse/E/2373_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3410_a_cropped_graymasked.png
E,32,../bueschelquinare_preprocessed/obverse/E/2529_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3417_a_cropped_graymasked.png
E,53,../bueschelquinare_preprocessed/obverse/E/3391_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3130_a_cropped_graymasked.png
E,33,../bueschelquinare_preprocessed/obverse/E/217_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3419_a_cropped_graymasked.png
E,72,../bueschelquinare_preprocessed/obverse/E/3393_a_cropped_graymasked.png
E,24,../bueschelquinare_preprocessed/obverse/E/3437_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/2351_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3555_a_cropped_graymasked.png
E,15,../bueschelquinare_preprocessed/obverse/E/3570_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/2567_a_cropped_graymasked.png
E,50,../bueschelquinare_preprocessed/obverse/E/2513_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/3099_a_cropped_graymasked.png
E,59,../bueschelquinare_preprocessed/obverse/E/3559_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3044_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/3381_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3557_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3451_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3552_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3564_a_cropped_graymasked.png
E,1,../bueschelquinare_preprocessed/obverse/E/3186_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/3503_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3578_a_cropped_graymasked.png
E,72,../bueschelquinare_preprocessed/obverse/E/2790_a_cropped_graymasked.png
E,25,../bueschelquinare_preprocessed/obverse/E/2391_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3163_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/3390_a_cropped_graymasked.png
E,45,../bueschelquinare_preprocessed/obverse/E/3404_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/3405_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/2894_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/2915_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3408_a_cropped_graymasked.png
E,43,../bueschelquinare_preprocessed/obverse/E/3129_a_cropped_graymasked.png
E,15,../bueschelquinare_preprocessed/obverse/E/2848_a_cropped_graymasked.png
E,24,../bueschelquinare_preprocessed/obverse/E/2709_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3131_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/2453_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/3398_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3572_a_cropped_graymasked.png
E,69,../bueschelquinare_preprocessed/obverse/E/3385_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/2918_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/2636_a_cropped_graymasked.png
E,69,../bueschelquinare_preprocessed/obverse/E/3402_a_cropped_graymasked.png
E,23,../bueschelquinare_preprocessed/obverse/E/2548_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/2606_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/2777_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/2333_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/3418_a_cropped_graymasked.png
E,44,../bueschelquinare_preprocessed/obverse/E/3172_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/3413_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/3454_a_cropped_graymasked.png
E,69,../bueschelquinare_preprocessed/obverse/E/3569_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3474_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/3389_a_cropped_graymasked.png
E,59,../bueschelquinare_preprocessed/obverse/E/2785_a_cropped_graymasked.png
E,76,../bueschelquinare_preprocessed/obverse/E/3568_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/3361_a_cropped_graymasked.png
E,59,../bueschelquinare_preprocessed/obverse/E/151_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3427_a_cropped_graymasked.png
E,33,../bueschelquinare_preprocessed/obverse/E/2868_a_cropped_graymasked.png
E,52,../bueschelquinare_preprocessed/obverse/E/2932_a_cropped_graymasked.png
E,38,../bueschelquinare_preprocessed/obverse/E/3363_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3096_a_cropped_graymasked.png
E,72,../bueschelquinare_preprocessed/obverse/E/3479_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3563_a_cropped_graymasked.png
E,50,../bueschelquinare_preprocessed/obverse/E/263_a_cropped_graymasked.png
E,69,../bueschelquinare_preprocessed/obverse/E/3571_a_cropped_graymasked.png
E,59,../bueschelquinare_preprocessed/obverse/E/3480_a_cropped_graymasked.png
E,50,../bueschelquinare_preprocessed/obverse/E/3128_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3426_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/2643_a_cropped_graymasked.png
E,50,../bueschelquinare_preprocessed/obverse/E/300_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3473_a_cropped_graymasked.png
E,73,../bueschelquinare_preprocessed/obverse/E/3556_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3378_a_cropped_graymasked.png
E,50,../bueschelquinare_preprocessed/obverse/E/3102_a_cropped_graymasked.png
E,72,../bueschelquinare_preprocessed/obverse/E/3558_a_cropped_graymasked.png
E,73,../bueschelquinare_preprocessed/obverse/E/2348_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/3121_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3388_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/2914_a_cropped_graymasked.png
E,50,../bueschelquinare_preprocessed/obverse/E/3476_a_cropped_graymasked.png
E,50,../bueschelquinare_preprocessed/obverse/E/305_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3185_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3394_a_cropped_graymasked.png
E,81,../bueschelquinare_preprocessed/obverse/E/3395_a_cropped_graymasked.png
E,10,../bueschelquinare_preprocessed/obverse/E/3471_a_cropped_graymasked.png
E,57,../bueschelquinare_preprocessed/obverse/E/3373_a_cropped_graymasked.png
E,42,../bueschelquinare_preprocessed/obverse/E/3566_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3383_a_cropped_graymasked.png
E,69,../bueschelquinare_preprocessed/obverse/E/3481_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3375_a_cropped_graymasked.png
E,59,../bueschelquinare_preprocessed/obverse/E/3562_a_cropped_graymasked.png
E,5,../bueschelquinare_preprocessed/obverse/E/3576_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/2518_a_cropped_graymasked.png
E,45,../bueschelquinare_preprocessed/obverse/E/2561_a_cropped_graymasked.png
E,1,../bueschelquinare_preprocessed/obverse/E/3150_a_cropped_graymasked.png
E,49,../bueschelquinare_preprocessed/obverse/E/2399_a_cropped_graymasked.png
E,58,../bueschelquinare_preprocessed/obverse/E/262_a_cropped_graymasked.png
E,26,../bueschelquinare_preprocessed/obverse/E/3465_a_cropped_graymasked.png
E,37,../bueschelquinare_preprocessed/obverse/E/2964_a_cropped_graymasked.png
E,59,../bueschelquinare_preprocessed/obverse/E/3477_a_cropped_graymasked.png
E,73,../bueschelquinare_preprocessed/obverse/E/3387_a_cropped_graymasked.png
E,80,../bueschelquinare_preprocessed/obverse/E/3456_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3656_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3857_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/309_a_cropped_graymasked.png
A,40,../bueschelquinare_preprocessed/obverse/A/3865_a_cropped_graymasked.png
A,55,../bueschelquinare_preprocessed/obverse/A/2496_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/3001_a_cropped_graymasked.png
A,40,../bueschelquinare_preprocessed/obverse/A/3639_a_cropped_graymasked.png
A,41,../bueschelquinare_preprocessed/obverse/A/2414_a_cropped_graymasked.png
A,15,../bueschelquinare_preprocessed/obverse/A/2759_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3680_a_cropped_graymasked.png
A,33,../bueschelquinare_preprocessed/obverse/A/2928_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3622_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2451_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3797_a_cropped_graymasked.png
A,49,../bueschelquinare_preprocessed/obverse/A/2420_a_cropped_graymasked.png
A,49,../bueschelquinare_preprocessed/obverse/A/3009_a_cropped_graymasked.png
A,29,../bueschelquinare_preprocessed/obverse/A/2266_a_cropped_graymasked.png
A,55,../bueschelquinare_preprocessed/obverse/A/2948_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3685_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3590_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3667_a_cropped_graymasked.png
A,74,../bueschelquinare_preprocessed/obverse/A/3658_a_cropped_graymasked.png
A,4,../bueschelquinare_preprocessed/obverse/A/3771_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/3737_a_cropped_graymasked.png
A,76,../bueschelquinare_preprocessed/obverse/A/3592_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3696_a_cropped_graymasked.png
A,49,../bueschelquinare_preprocessed/obverse/A/2468_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3866_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3798_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3743_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2454_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2946_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3803_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/3829_a_cropped_graymasked.png
A,68,../bueschelquinare_preprocessed/obverse/A/3788_a_cropped_graymasked.png
A,46,../bueschelquinare_preprocessed/obverse/A/3836_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3687_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/2232_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3817_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3704_a_cropped_graymasked.png
A,32,../bueschelquinare_preprocessed/obverse/A/3741_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3786_a_cropped_graymasked.png
A,71,../bueschelquinare_preprocessed/obverse/A/3804_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3818_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3623_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3828_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3587_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3701_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/2879_a_cropped_graymasked.png
A,49,../bueschelquinare_preprocessed/obverse/A/2443_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3643_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3714_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/3156_a_cropped_graymasked.png
A,80,../bueschelquinare_preprocessed/obverse/A/3006_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3873_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3695_a_cropped_graymasked.png
A,42,../bueschelquinare_preprocessed/obverse/A/2462_a_cropped_graymasked.png
A,15,../bueschelquinare_preprocessed/obverse/A/3015_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/3004_a_cropped_graymasked.png
A,80,../bueschelquinare_preprocessed/obverse/A/3000_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3589_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3633_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3843_a_cropped_graymasked.png
A,52,../bueschelquinare_preprocessed/obverse/A/3584_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3755_a_cropped_graymasked.png
A,55,../bueschelquinare_preprocessed/obverse/A/3754_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3632_a_cropped_graymasked.png
A,70,../bueschelquinare_preprocessed/obverse/A/3644_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3666_a_cropped_graymasked.png
A,1,../bueschelquinare_preprocessed/obverse/A/3605_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/3819_a_cropped_graymasked.png
A,72,../bueschelquinare_preprocessed/obverse/A/3749_a_cropped_graymasked.png
A,40,../bueschelquinare_preprocessed/obverse/A/3688_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3675_a_cropped_graymasked.png
A,44,../bueschelquinare_preprocessed/obverse/A/3429_a_cropped_graymasked.png
A,32,../bueschelquinare_preprocessed/obverse/A/3850_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/3859_a_cropped_graymasked.png
A,45,../bueschelquinare_preprocessed/obverse/A/2440_a_cropped_graymasked.png
A,81,../bueschelquinare_preprocessed/obverse/A/267_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3802_a_cropped_graymasked.png
A,73,../bueschelquinare_preprocessed/obverse/A/2993_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3674_a_cropped_graymasked.png
A,42,../bueschelquinare_preprocessed/obverse/A/2996_a_cropped_graymasked.png
A,69,../bueschelquinare_preprocessed/obverse/A/3815_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/3618_a_cropped_graymasked.png
A,53,../bueschelquinare_preprocessed/obverse/A/2457_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/2882_a_cropped_graymasked.png
A,7,../bueschelquinare_preprocessed/obverse/A/3648_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3647_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/3678_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3693_a_cropped_graymasked.png
A,57,../bueschelquinare_preprocessed/obverse/A/2280_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3610_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3645_a_cropped_graymasked.png
A,61,../bueschelquinare_preprocessed/obverse/A/3855_a_cropped_graymasked.png
A,37,../bueschelquinare_preprocessed/obverse/A/3875_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/3849_a_cropped_graymasked.png
A,41,../bueschelquinare_preprocessed/obverse/A/2423_a_cropped_graymasked.png
A,61,../bueschelquinare_preprocessed/obverse/A/3861_a_cropped_graymasked.png
A,30,../bueschelquinare_preprocessed/obverse/A/2310_a_cropped_graymasked.png
A,41,../bueschelquinare_preprocessed/obverse/A/2781_a_cropped_graymasked.png
A,59,../bueschelquinare_preprocessed/obverse/A/3733_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3778_a_cropped_graymasked.png
A,30,../bueschelquinare_preprocessed/obverse/A/3869_a_cropped_graymasked.png
A,27,../bueschelquinare_preprocessed/obverse/A/3805_a_cropped_graymasked.png
A,41,../bueschelquinare_preprocessed/obverse/A/2778_a_cropped_graymasked.png
A,25,../bueschelquinare_preprocessed/obverse/A/2814_a_cropped_graymasked.png
A,47,../bueschelquinare_preprocessed/obverse/A/3835_a_cropped_graymasked.png
A,55,../bueschelquinare_preprocessed/obverse/A/2876_a_cropped_graymasked.png
A,68,../bueschelquinare_preprocessed/obverse/A/3834_a_cropped_graymasked.png
A,67,../bueschelquinare_preprocessed/obverse/A/3137_a_cropped_graymasked.png
A,61,../bueschelquinare_preprocessed/obverse/A/3825_a_cropped_graymasked.png
A,15,../bueschelquinare_preprocessed/obverse/A/2823_a_cropped_graymasked.png
